City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
585,Nchelenge,ZM,2022-02-14 05:16:37,-9.3451,28.734,68.74,87,100,5.64
586,Kumluca,TR,2022-02-14 05:16:38,36.3703,30.2869,53.67,58,1,5.57
587,Roebourne,AU,2022-02-14 05:16:38,-20.7833,117.1333,100.0,33,85,7.58
588,Mnogovershinnyy,RU,2022-02-14 05:16:39,53.9353,139.9242,2.3,76,9,4.18
589,La Ligua,CL,2022-02-14 05:16:07,-32.4524,-71.2311,56.98,82,0,1.12
590,Pokaran,IN,2022-02-14 05:16:40,26.9167,71.9167,73.69,16,0,3.38
591,Mangan,IN,2022-02-14 05:16:40,27.5167,88.5333,65.75,35,0,6.67
592,Tandil,AR,2022-02-14 05:16:41,-37.3217,-59.1332,55.72,67,0,5.37
593,Ulaanbaatar,MN,2022-02-14 05:15:45,47.9077,106.8832,1.53,55,75,8.95
594,Sao Luiz Gonzaga,BR,2022-02-14 05:16:41,-28.4083,-54.9608,59.32,29,0,6.53
595,Salinopolis,BR,2022-02-14 05:16:42,-0.6136,-47.3561,78.51,87,100,10.58
596,Cape Canaveral,US,2022-02-14 05:16:42,28.4058,-80.6048,59.0,78,0,20.71
597,Berlevag,NO,2022-02-14 05:16:43,70.8578,29.0864,17.6,88,100,15.37
598,Sungairaya,ID,2022-02-14 05:16:43,0.7,108.9,83.44,79,94,3.74
599,Pangnirtung,CA,2022-02-14 05:16:44,66.1451,-65.7125,-33.84,95,80,4.97
600,Aberdeen,GB,2022-02-14 05:13:50,57.1437,-2.0981,42.49,95,75,11.5
601,Nador,MA,2022-02-14 05:17:45,35.174,-2.9287,59.25,51,0,9.22
602,Paamiut,GL,2022-02-14 05:17:45,61.994,-49.6678,8.28,89,100,16.37
603,Bontang,ID,2022-02-14 05:17:46,0.1333,117.5,83.34,71,64,7.29
604,Saint-Louis,SN,2022-02-14 05:17:46,16.3333,-15.0,67.8,19,99,9.46
605,Tulum,MX,2022-02-14 05:17:47,20.2167,-87.4667,73.45,87,10,7.9
606,Gisborne,NZ,2022-02-14 05:17:48,-38.6533,178.0042,60.94,71,48,14.9
607,Annau,TM,2022-02-14 05:17:48,37.8876,58.516,35.1,80,100,6.91
608,Beringovskiy,RU,2022-02-14 05:17:49,63.05,179.3167,-23.73,97,40,9.82
609,Souris,CA,2022-02-14 05:17:49,49.6172,-100.2612,0.73,97,31,5.14
610,Amurzet,RU,2022-02-14 05:17:50,47.6967,131.0981,10.87,84,98,3.24
611,Margina,RO,2022-02-14 05:17:50,45.85,22.2667,34.54,73,75,3.31
612,Puerto Princesa,PH,2022-02-14 05:17:51,9.7392,118.7353,82.51,70,100,4.99
613,Tuckahoe,US,2022-02-14 05:17:51,37.5901,-77.5564,31.59,88,0,0.0
614,Tanete,ID,2022-02-14 05:17:52,-3.9443,119.7848,83.37,71,98,4.76
615,Rocha,UY,2022-02-14 05:15:31,-34.4833,-54.3333,57.67,65,21,8.08
616,Rudsar,IR,2022-02-14 05:17:53,37.1376,50.288,44.58,87,100,8.43
617,Sol-Iletsk,RU,2022-02-14 05:17:54,51.1631,54.9918,10.8,97,86,8.1
618,Biga,TR,2022-02-14 05:17:54,40.2281,27.2422,46.06,82,100,6.55
619,Trincomalee,LK,2022-02-14 05:17:55,8.5711,81.2335,80.91,66,73,13.8
620,Cervo,ES,2022-02-14 05:17:55,43.6702,-7.4101,45.19,81,63,21.45
621,Creston,US,2022-02-14 05:13:58,41.0586,-94.3614,18.72,73,40,6.91
622,Bara,NG,2022-02-14 05:17:56,10.3744,10.7288,65.53,21,83,5.21
623,Riyadh,SA,2022-02-14 05:14:41,24.6877,46.7219,51.94,31,0,7.25
624,Hatfield,GB,2022-02-14 05:17:33,51.7634,-0.2242,46.09,93,75,14.97
625,Punta Alta,AR,2022-02-14 05:17:57,-38.8759,-62.0736,70.47,40,0,17.22
626,Piro,IN,2022-02-14 05:17:57,25.3333,84.4167,68.25,42,0,3.4
627,Ternate,ID,2022-02-14 05:17:58,0.8,127.4,83.03,70,83,5.44
628,Muzaffarabad,PK,2022-02-14 05:17:58,34.37,73.4711,60.1,43,100,1.95
629,Qarqin,AF,2022-02-14 05:17:59,37.4185,66.0436,47.23,41,98,13.38
630,Morro Bay,US,2022-02-14 05:17:59,35.3658,-120.8499,66.13,45,2,1.99
631,Gravdal,NO,2022-02-14 05:18:00,68.1214,13.5031,28.29,100,40,6.91
632,Hakkari,TR,2022-02-14 05:18:00,37.5833,44.1667,19.51,68,90,3.51
633,Sampit,ID,2022-02-14 05:18:01,-2.5333,112.95,89.58,57,99,2.26
634,Kingsville,US,2022-02-14 05:18:01,27.5159,-97.8561,52.83,67,0,6.91
635,Teluk Nibung,ID,2022-02-14 05:18:02,3.001,99.8164,87.33,62,78,4.14
636,Amahai,ID,2022-02-14 05:18:03,-3.3333,128.9167,80.69,77,100,3.6
637,Aranos,NA,2022-02-14 05:18:03,-24.1333,19.1167,70.5,67,100,4.52
638,Veroce,HU,2022-02-14 05:18:04,47.8247,19.0348,35.76,86,8,5.3
639,Neuquen,AR,2022-02-14 05:17:47,-38.9516,-68.0591,80.49,26,0,10.36
640,San Pedro,PH,2022-02-14 05:18:04,14.35,121.0167,87.35,65,43,8.05
641,Valparaiso,CL,2022-02-14 05:18:05,-33.0393,-71.6273,66.47,80,0,4.61
642,Baft,IR,2022-02-14 05:18:05,29.234,56.6057,37.44,62,1,5.75
643,Samarai,PG,2022-02-14 05:18:02,-10.6167,150.6667,83.62,70,87,9.64
644,Port Hardy,CA,2022-02-14 05:19:06,50.6996,-127.4199,46.76,81,75,4.61
645,Bogashevo,RU,2022-02-14 05:19:06,56.3683,85.1447,24.98,80,100,11.18
646,Wajima,JP,2022-02-14 05:19:07,37.4,136.9,41.68,56,20,6.91
647,Semily,CZ,2022-02-14 05:19:07,50.6019,15.3355,35.56,85,4,11.99
648,Chumphon,TH,2022-02-14 05:19:08,10.3333,98.8333,86.11,78,77,7.05
649,Finnsnes,NO,2022-02-14 05:19:08,69.2296,17.9811,26.56,96,87,4.0
650,Cairns,AU,2022-02-14 05:19:09,-16.9167,145.7667,86.11,81,75,19.57
651,Santa Isabel,BR,2022-02-14 05:19:09,-23.3156,-46.2214,70.66,97,8,1.34
652,Auki,SB,2022-02-14 05:19:10,-8.7676,160.7034,78.75,86,100,3.29
653,Podosinovets,RU,2022-02-14 05:19:10,60.2776,47.0659,15.64,88,100,9.01
654,Nagapattinam,IN,2022-02-14 05:19:10,10.7667,79.8333,81.66,64,47,13.06
655,Colares,PT,2022-02-14 05:19:11,38.7992,-9.4469,53.33,73,2,20.0
656,Lebanon,US,2022-02-14 05:19:12,36.2081,-86.2911,32.14,74,40,0.0
657,Okato,NZ,2022-02-14 05:19:13,-39.2,173.8833,64.9,63,12,14.99
658,Pedana,IN,2022-02-14 05:19:13,16.2667,81.1667,80.78,60,9,9.13
659,La Brea,HN,2022-02-14 05:19:14,15.8,-85.9667,70.29,93,16,1.79
660,Kabale,UG,2022-02-14 05:19:14,-1.2486,29.9899,60.58,76,99,2.64
661,Monrovia,LR,2022-02-14 05:19:15,6.3005,-10.7969,78.57,85,24,2.06
662,Iquique,CL,2022-02-14 05:15:48,-20.2208,-70.1431,66.24,77,21,4.27
663,Stornoway,GB,2022-02-14 05:19:15,58.2093,-6.3865,40.96,89,75,14.97
664,Pella,RU,2022-02-14 05:19:16,59.7775,30.8181,34.88,91,100,11.32
665,Tarbagatay,RU,2022-02-14 05:19:17,51.4803,107.3602,-4.47,87,67,3.49
666,Sakakah,SA,2022-02-14 05:19:17,29.9697,40.2064,42.37,30,12,4.88
667,Tocopilla,CL,2022-02-14 05:19:17,-22.092,-70.1979,69.58,74,25,6.85
668,Yining,CN,2022-02-14 05:19:18,29.0361,114.5636,56.95,55,4,0.6
669,Keffi,NG,2022-02-14 05:19:18,8.8486,7.8736,72.73,17,98,4.18
670,Orichi,RU,2022-02-14 05:19:19,58.4036,49.0572,9.41,98,100,5.5
671,Maningrida,AU,2022-02-14 05:19:19,-12.0667,134.2667,88.2,56,68,9.06
672,Petauke,ZM,2022-02-14 05:19:20,-14.2426,31.3253,65.14,98,100,2.26
673,Kulhudhuffushi,MV,2022-02-14 05:19:20,6.6221,73.07,81.25,71,84,4.34
674,Kiomboi,TZ,2022-02-14 05:19:21,-4.2667,34.3667,63.95,86,100,2.53
675,Muroto,JP,2022-02-14 05:19:21,33.2833,134.15,55.44,54,100,12.71
676,Basco,PH,2022-02-14 05:19:22,20.4487,121.9702,73.72,81,100,31.27
677,Ziro,IN,2022-02-14 05:19:22,27.6333,93.8333,52.54,26,0,1.1
678,Bubaque,GW,2022-02-14 05:18:13,11.2833,-15.8333,77.94,59,0,3.02
679,Isugod,PH,2022-02-14 05:19:23,9.3408,118.1196,83.57,68,100,1.59
680,Zhanaozen,KZ,2022-02-14 05:19:24,43.3,52.8,27.93,74,22,5.1
681,Mujiayingzi,CN,2022-02-14 05:19:24,42.1167,118.7833,11.05,56,88,9.75
682,Vila,PT,2022-02-14 05:19:25,42.0304,-8.1588,37.33,94,93,4.65
683,Lesosibirsk,RU,2022-02-14 05:19:25,58.2358,92.4828,0.64,85,12,11.63
684,Olinda,BR,2022-02-14 05:19:26,-8.0089,-34.8553,82.13,74,40,6.91
685,Tilichiki,RU,2022-02-14 05:19:26,60.4667,166.1,-14.24,91,44,9.78
686,Pontarlier,FR,2022-02-14 05:19:26,46.8333,6.25,41.14,75,48,10.31
687,Arkhangelsk,RU,2022-02-14 05:19:27,64.5401,40.5433,19.51,85,100,8.95
688,Monte Alegre,BR,2022-02-14 05:19:27,-2.0078,-54.0692,74.55,90,100,4.14
689,Daur,PK,2022-02-14 05:19:28,26.4583,68.3192,66.11,21,0,5.79
690,Puerto Baquerizo Moreno,EC,2022-02-14 05:19:28,-0.9,-89.6,75.07,86,74,4.05
691,Maniitsoq,GL,2022-02-14 05:18:09,65.4167,-52.9,1.53,87,100,3.47
692,Iskateley,RU,2022-02-14 05:20:29,67.6803,53.1512,-2.51,99,48,9.62
693,Towada,JP,2022-02-14 05:20:29,40.6127,141.2067,34.21,80,51,7.25
694,Bulaevo,KZ,2022-02-14 05:20:30,54.9056,70.4439,2.66,95,100,3.38
695,Den Helder,NL,2022-02-14 05:20:31,52.9599,4.7593,53.08,72,75,35.99
696,Saint-Dizier,FR,2022-02-14 05:20:31,48.4167,5.0833,48.25,77,97,20.96
697,Manavalakurichi,IN,2022-02-14 05:20:32,8.1333,77.3,87.89,53,11,8.48
698,Deputatskiy,RU,2022-02-14 05:20:32,69.3,139.9,-10.93,95,95,4.41
699,Manono,CD,2022-02-14 05:20:33,-7.3,27.4167,68.36,97,100,2.19
700,Buala,SB,2022-02-14 05:20:33,-8.145,159.5921,79.54,85,100,3.78
701,Nanpiao,CN,2022-02-14 05:20:34,41.0982,120.7479,18.14,54,75,17.05
702,San Andres,CO,2022-02-14 05:19:13,12.5847,-81.7006,80.62,74,20,16.11
703,Uribia,CO,2022-02-14 05:20:35,11.7139,-72.266,76.41,79,5,14.09
704,Alyangula,AU,2022-02-14 05:20:36,-13.8483,136.4192,86.85,61,11,12.41
705,Listvyagi,RU,2022-02-14 05:20:37,53.6772,86.951,19.33,73,100,8.19
706,Hegang,CN,2022-02-14 05:20:37,47.4,130.3667,11.3,77,51,2.73
707,Payson,US,2022-02-14 05:17:23,40.0444,-111.7321,45.27,49,0,4.0
