City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,San Cristobal,VE,2022-02-13 04:15:10,7.7669,-72.225,69.98,74,45,1.59
293,Vondrozo,MG,2022-02-13 04:15:11,-22.8167,47.2833,70.07,84,88,3.11
294,Copiapo,CL,2022-02-13 04:15:11,-27.3667,-70.3333,66.47,69,0,2.33
295,Labuhan,ID,2022-02-13 04:15:12,-6.8844,112.2051,82.81,69,99,8.99
296,Belmonte,BR,2022-02-13 04:15:12,-15.8631,-38.8828,77.5,85,90,2.57
297,Aitape,PG,2022-02-13 04:15:13,-3.1374,142.3475,84.13,75,50,8.21
298,Wemmel,BE,2022-02-13 04:15:13,50.9081,4.3061,37.58,74,0,11.5
299,Poum,NC,2022-02-13 04:15:14,-20.2333,164.0167,82.26,72,100,7.18
300,Guerrero Negro,MX,2022-02-13 04:15:15,27.9769,-114.0611,67.19,42,100,5.66
301,Mitsamiouli,KM,2022-02-13 04:15:15,-11.3847,43.2844,80.73,78,99,9.57
302,Leh,IN,2022-02-13 04:15:16,34.1667,77.5833,6.6,75,100,2.19
303,Ponta Delgada,PT,2022-02-13 04:15:17,37.7333,-25.6667,62.51,88,75,20.71
304,Batagay-Alyta,RU,2022-02-13 04:15:17,67.8006,130.4114,-4.59,84,81,2.19
305,Severobaykalsk,RU,2022-02-13 04:15:18,55.65,109.3167,-8.86,86,36,2.68
306,Kieta,PG,2022-02-13 04:15:19,-6.2167,155.6333,83.95,71,87,2.59
307,Rocha,UY,2022-02-13 04:15:19,-34.4833,-54.3333,62.64,90,100,13.4
308,Kudahuvadhoo,MV,2022-02-13 04:15:20,2.6708,72.8944,80.83,75,100,5.75
309,Moyale,KE,2022-02-13 04:15:20,3.5167,39.0584,67.57,29,99,7.05
310,Sisophon,KH,2022-02-13 04:15:21,13.5859,102.9737,91.74,45,25,1.03
311,Naliya,IN,2022-02-13 04:15:21,23.2667,68.8333,70.12,52,0,6.17
312,Sirajganj,BD,2022-02-13 04:15:22,24.45,89.7167,64.96,66,0,9.82
313,Graaff-Reinet,ZA,2022-02-13 04:15:22,-32.2522,24.5308,69.93,62,49,2.44
314,Qingyuan,CN,2022-02-13 04:15:23,23.7,113.0333,55.38,90,100,6.87
315,Muzhi,RU,2022-02-13 04:15:24,65.3667,64.6667,-12.24,100,88,5.14
316,Longyearbyen,SJ,2022-02-13 04:15:24,78.2186,15.6401,12.04,73,0,5.75
317,Etoka,RU,2022-02-13 04:16:24,43.9194,43.0483,33.35,85,95,16.51
318,Solnechnyy,RU,2022-02-13 04:16:25,50.7214,136.6319,15.93,88,100,7.2
319,Nanfeng,CN,2022-02-13 04:16:25,23.7434,111.7959,48.96,93,100,4.09
320,Borgarnes,IS,2022-02-13 04:16:26,64.5383,-21.9206,21.76,64,8,7.54
321,Astara,AZ,2022-02-13 04:16:27,38.5,48.6667,25.5,53,5,6.08
322,Bosaso,SO,2022-02-13 04:16:27,11.2842,49.1816,74.3,68,36,3.22
323,Mountain Home,US,2022-02-13 04:16:28,43.133,-115.6912,29.93,100,0,6.91
324,Hurricane,US,2022-02-13 04:14:18,37.1753,-113.2899,52.02,27,3,6.13
325,Kralendijk,BQ,2022-02-13 04:16:28,12.15,-68.2667,78.78,69,20,17.27
326,Centralina,BR,2022-02-13 04:16:29,-18.5839,-49.1994,69.53,95,15,3.96
327,Hasaki,JP,2022-02-13 04:16:30,35.7333,140.8333,44.89,81,100,8.9
328,Nyrob,RU,2022-02-13 04:16:30,60.733,56.7202,9.95,98,100,2.75
329,Amalapuram,IN,2022-02-13 04:16:30,16.5833,82.0167,75.58,72,93,6.62
330,Bud,US,2022-02-13 04:16:31,39.447,-86.1758,21.11,79,42,6.4
331,Mount Gambier,AU,2022-02-13 04:12:29,-37.8333,140.7667,81.63,25,100,8.84
332,Milan,IT,2022-02-13 04:11:45,45.4643,9.1895,40.96,63,0,3.0
333,Pitimbu,BR,2022-02-13 04:16:32,-7.4706,-34.8086,79.39,79,52,8.03
334,Karmaskaly,RU,2022-02-13 04:16:33,54.3709,56.1837,22.91,95,100,9.33
335,Morehead,US,2022-02-13 04:16:33,37.2711,-87.1764,24.55,68,100,5.01
336,North Branch,US,2022-02-13 04:16:33,45.5113,-92.9802,5.4,81,100,4.63
337,Lodja,CD,2022-02-13 04:16:34,-3.4833,23.4333,69.75,98,100,0.22
338,Fortuna,US,2022-02-13 04:16:35,40.5982,-124.1573,51.66,94,0,6.91
339,Lebu,CL,2022-02-13 04:16:35,-37.6167,-73.65,57.65,91,99,6.6
340,Sisimiut,GL,2022-02-13 04:16:36,66.9395,-53.6735,8.85,93,100,1.5
341,Cartagena,CO,2022-02-13 04:16:36,10.3997,-75.5144,80.22,83,20,9.22
342,Lokoja,NG,2022-02-13 04:16:37,7.8024,6.743,74.35,43,73,0.47
343,Fulton,US,2022-02-13 04:16:37,33.7668,-84.4499,51.85,53,0,13.8
344,Orotukan,RU,2022-02-13 04:16:38,62.2667,151.7,-18.17,92,68,1.23
345,Sao Felix Do Xingu,BR,2022-02-13 04:16:38,-6.6447,-51.995,70.3,98,100,0.83
346,Chapais,CA,2022-02-13 04:16:39,49.7834,-74.8492,-31.22,100,55,2.75
347,Denton,US,2022-02-13 04:16:34,33.2001,-97.1336,38.14,46,0,0.0
348,Goderich,CA,2022-02-13 04:15:45,43.7501,-81.7165,14.92,78,94,9.22
349,Hovd,MN,2022-02-13 04:16:40,48.0056,91.6419,-10.14,89,100,3.56
350,Airai,TL,2022-02-13 04:16:41,-8.9266,125.4092,73.71,61,77,3.04
351,Bogo,PH,2022-02-13 04:16:41,11.0517,124.0055,83.37,69,84,8.79
352,Hami,CN,2022-02-13 04:16:42,42.8,93.45,28.71,52,97,5.12
353,Sola,VU,2022-02-13 04:16:42,-13.8833,167.55,79.5,79,100,15.28
354,Canguaretama,BR,2022-02-13 04:16:43,-6.38,-35.1289,81.09,83,9,5.41
355,Mackay,AU,2022-02-13 04:15:45,-21.15,149.2,85.68,68,17,19.01
356,Noormarkku,FI,2022-02-13 04:16:43,61.5927,21.8685,33.58,93,100,12.66
357,Harper,LR,2022-02-13 04:16:44,4.375,-7.7169,78.04,85,9,6.15
358,Faanui,PF,2022-02-13 04:16:45,-16.4833,-151.75,81.3,73,95,12.33
359,Makakilo City,US,2022-02-13 04:16:45,21.3469,-158.0858,77.32,55,0,11.5
360,Huron,US,2022-02-13 04:16:45,41.1501,-82.5499,22.32,76,95,4.0
361,Tiksi,RU,2022-02-13 04:17:46,71.6872,128.8694,-5.66,87,100,14.74
362,Tahoua,NE,2022-02-13 04:17:47,14.8888,5.2692,62.6,14,1,12.15
363,Buenos Aires,AR,2022-02-13 04:13:26,-34.6132,-58.3772,62.94,53,0,4.61
364,Coihaique,CL,2022-02-13 04:16:26,-45.5752,-72.0662,63.21,77,0,4.61
365,Half Moon Bay,US,2022-02-13 04:17:47,37.4636,-122.4286,67.6,65,0,3.44
366,North Platte,US,2022-02-13 04:17:03,41.1239,-100.7654,42.69,31,100,11.5
367,Bahia Blanca,AR,2022-02-13 04:17:48,-38.7196,-62.2724,67.51,29,96,10.36
368,Aketi,CD,2022-02-13 04:17:49,2.7388,23.7833,69.19,48,84,4.94
369,Natchitoches,US,2022-02-13 04:17:49,31.7668,-93.1335,37.36,93,0,4.61
370,Mayo,US,2022-02-13 04:17:50,38.8876,-76.5119,47.28,58,100,12.66
371,Ca Mau,VN,2022-02-13 04:17:50,9.1769,105.15,90.54,49,66,15.99
372,Yuanli,TW,2022-02-13 04:17:51,24.4397,120.6535,82.36,77,75,6.91
373,Saldanha,ZA,2022-02-13 04:17:51,-33.0117,17.9442,62.65,91,57,11.07
374,Monterey,US,2022-02-13 04:17:52,36.2505,-121.2516,59.05,30,56,5.39
375,Mangrol,IN,2022-02-13 04:17:52,21.1167,70.1167,71.69,30,4,4.59
376,Batemans Bay,AU,2022-02-13 04:17:53,-35.7167,150.1833,86.2,47,1,12.93
377,Nybro,SE,2022-02-13 04:17:53,56.7446,15.9071,35.22,78,100,13.49
378,Collie,AU,2022-02-13 04:17:54,-33.3667,116.15,78.98,29,0,5.95
379,Port Macquarie,AU,2022-02-13 04:17:54,-31.4333,152.9167,76.89,63,64,8.84
380,Sampit,ID,2022-02-13 04:17:55,-2.5333,112.95,79.95,77,100,1.95
381,Anadyr,RU,2022-02-13 04:17:55,64.75,177.4833,-23.3,76,0,13.42
382,San Quintin,MX,2022-02-13 04:17:56,30.4833,-115.95,64.72,47,84,4.7
383,Aanekoski,FI,2022-02-13 04:17:56,62.6946,25.818,26.67,97,97,5.86
384,Alofi,NU,2022-02-13 04:15:15,-19.0595,-169.9187,82.29,78,95,14.97
385,Alexandria,EG,2022-02-13 04:13:35,31.2156,29.9553,55.2,78,0,6.8
386,Priargunsk,RU,2022-02-13 04:17:57,50.3691,119.1012,-12.68,95,100,2.21
387,Sabang,ID,2022-02-13 04:17:07,5.8933,95.3214,82.2,75,70,13.18
388,Tigil,RU,2022-02-13 04:17:58,57.8,158.6667,4.32,90,26,4.79
389,Srednekolymsk,RU,2022-02-13 04:17:58,67.45,153.6833,-18.35,91,91,5.93
390,Makarov,RU,2022-02-13 04:17:59,48.6333,142.8,24.31,87,100,14.41
391,Demba,CD,2022-02-13 04:16:07,-5.51,22.2667,67.05,99,95,0.43
392,Nelson Bay,AU,2022-02-13 04:17:59,-32.7167,152.15,77.95,57,73,1.99
393,Aklavik,CA,2022-02-13 04:18:00,68.2191,-135.0107,-28.37,99,80,3.36
394,Napasar,IN,2022-02-13 04:18:00,27.9667,73.55,68.11,20,0,8.86
395,Serpa,PT,2022-02-13 04:18:01,37.9458,-7.5975,49.96,95,2,2.66
396,Lorengau,PG,2022-02-13 04:18:01,-2.0226,147.2712,85.48,65,95,1.41
397,Ariquemes,BR,2022-02-13 04:18:02,-9.9133,-63.0408,72.43,97,62,1.39
398,Marsabit,KE,2022-02-13 04:18:02,2.3284,37.9899,65.77,42,75,13.58
399,Gazanjyk,TM,2022-02-13 04:18:03,39.2446,55.5154,43.18,65,0,1.68
400,Plouzane,FR,2022-02-13 04:18:04,48.3833,-4.6167,50.05,76,100,23.02
401,Abu Kamal,SY,2022-02-13 04:18:04,34.4506,40.9171,47.75,58,0,9.19
402,Noyabrsk,RU,2022-02-13 04:18:05,63.1994,75.4507,-9.92,96,6,14.2
403,Nakambala,ZM,2022-02-13 04:18:05,-15.8324,27.7799,61.95,97,52,4.09
404,Zhongshu,CN,2022-02-13 04:18:06,24.5167,103.7667,46.54,88,100,4.72
405,Canatlan,MX,2022-02-13 04:18:07,24.5167,-104.7833,45.21,34,50,11.48
406,Burnie,AU,2022-02-13 04:18:07,-41.0667,145.9167,69.94,76,100,9.55
407,La Quinta,US,2022-02-13 04:16:40,33.6634,-116.31,74.68,21,0,1.25
408,Evensk,RU,2022-02-13 04:18:08,61.95,159.2333,-3.24,81,9,4.85
409,Isangel,VU,2022-02-13 04:18:08,-19.55,169.2667,86.11,79,75,4.61
410,Cubara,CO,2022-02-13 04:18:09,7.0008,-72.1085,74.53,64,96,3.96
411,Lukovetskiy,RU,2022-02-13 04:19:09,64.2956,41.9211,19.38,95,90,7.02
412,Nagato,JP,2022-02-13 04:19:10,34.3833,131.2,45.19,88,100,3.91
413,Fayaoue,NC,2022-02-13 04:19:11,-20.65,166.5333,82.15,76,99,7.31
414,Kankon,IN,2022-02-13 04:19:11,15.0167,74.0167,84.0,39,6,3.53
415,Kiunga,PG,2022-02-13 04:19:12,-6.1219,141.2906,94.46,41,15,3.58
416,Tasiilaq,GL,2022-02-13 04:19:12,65.6145,-37.6368,6.96,66,100,5.19
417,Constitucion,CL,2022-02-13 04:19:13,-35.3333,-72.4167,58.3,93,9,8.08
418,Udankudi,IN,2022-02-13 04:19:13,8.4333,78.0167,80.78,69,100,17.85
419,Baturaja,ID,2022-02-13 04:19:14,-4.1333,104.1667,87.3,65,91,2.01
420,Balkhash,KZ,2022-02-13 04:19:14,46.844,74.9804,25.41,86,75,8.95
421,Khatanga,RU,2022-02-13 04:19:15,71.9667,102.5,-18.69,96,40,5.14
422,Rudnogorsk,RU,2022-02-13 04:19:15,57.2639,103.7519,-10.08,90,72,3.56
423,Shyroke,UA,2022-02-13 04:19:16,47.6917,33.2571,29.34,84,6,4.23
424,Yarada,IN,2022-02-13 04:19:17,17.65,83.2667,79.12,57,20,6.91
425,Trairi,BR,2022-02-13 04:19:17,-3.2778,-39.2689,77.43,86,87,6.4
426,Bestobe,KZ,2022-02-13 04:19:18,52.4994,73.0975,19.15,95,99,9.69
427,Kuusamo,FI,2022-02-13 04:19:19,65.9667,29.1833,-20.16,76,0,1.14
428,Hambantota,LK,2022-02-13 04:19:19,6.1241,81.1185,82.33,67,69,8.21
429,Paita,PE,2022-02-13 04:19:20,-5.0892,-81.1144,72.91,79,98,8.19
430,Ust-Kuyga,RU,2022-02-13 04:19:20,70.0167,135.6,-17.41,98,98,8.21
431,Poplar Bluff,US,2022-02-13 04:19:20,36.757,-90.3929,28.18,74,0,3.44
432,Fairview,US,2022-02-13 04:19:21,40.8126,-73.999,45.21,52,100,16.11
433,Hay River,CA,2022-02-13 04:17:18,60.8156,-115.7999,-0.42,78,100,14.97
434,Vallenar,CL,2022-02-13 04:15:19,-28.5708,-70.7581,65.93,62,0,1.07
435,Sistranda,NO,2022-02-13 04:19:22,63.7256,8.834,41.9,75,100,15.43
436,Sibu,MY,2022-02-13 04:19:22,2.3,111.8167,82.71,78,40,5.75
437,Enumclaw,US,2022-02-13 04:19:23,47.2043,-121.9915,44.82,90,3,1.99
438,Port Blair,IN,2022-02-13 04:19:23,11.6667,92.75,80.64,69,20,13.8
439,Izumo,JP,2022-02-13 04:19:24,35.3667,132.7667,48.15,66,75,11.5
440,Ternate,ID,2022-02-13 04:19:25,0.8,127.4,82.83,72,86,6.46
441,Geraldton,AU,2022-02-13 04:19:25,-28.7667,114.6,86.41,48,1,12.66
442,Lillooet,CA,2022-02-13 04:19:26,50.6856,-121.942,34.52,85,55,2.35
443,Longonjo,AO,2022-02-13 04:19:26,-12.9067,15.2533,60.15,79,95,1.23
444,Adeje,ES,2022-02-13 04:19:27,28.1227,-16.726,62.94,66,20,6.91
445,Bilibino,RU,2022-02-13 04:19:27,68.0546,166.4372,-24.29,100,99,1.59
446,Seymchan,RU,2022-02-13 04:19:28,62.8833,152.4333,-26.86,94,80,1.43
447,Sorong,ID,2022-02-13 04:19:28,-0.8833,131.25,82.2,70,67,1.39
448,Namatanai,PG,2022-02-13 04:16:47,-3.6667,152.4333,82.74,75,100,2.62
449,Broome,US,2022-02-13 04:19:29,42.2506,-75.833,28.02,74,0,8.05
450,Ulladulla,AU,2022-02-13 04:19:29,-35.35,150.4667,78.87,50,0,13.6
451,Ulaanbaatar,MN,2022-02-13 04:19:30,47.9077,106.8832,-9.27,70,42,2.24
452,Utinga,BR,2022-02-13 04:19:31,-5.8172,-35.3954,81.0,89,40,5.75
453,Panzhihua,CN,2022-02-13 04:19:31,26.5851,101.7128,59.47,40,2,0.98
454,Shenxian,CN,2022-02-13 04:19:31,36.2411,115.6672,43.56,50,34,5.59
455,Santiago De Cuba,CU,2022-02-13 04:19:32,20.0247,-75.8219,77.11,88,20,4.61
456,Siniscola,IT,2022-02-13 04:19:32,40.5719,9.6922,40.55,87,8,4.32
457,Pathein,MM,2022-02-13 04:15:33,16.7833,94.7333,81.37,25,38,7.02
458,Sterling,US,2022-02-13 04:20:33,39.0062,-77.4286,46.54,66,100,9.22
459,Madisonville,US,2022-02-13 04:17:59,37.3281,-87.4989,24.66,67,52,4.0
460,Visnes,NO,2022-02-13 04:20:34,59.3556,5.2242,45.57,93,100,19.57
461,Khani,GE,2022-02-13 04:20:34,41.9563,42.9566,27.97,80,4,5.88
462,San Patricio,US,2022-02-13 04:20:35,28.017,-97.5169,48.06,64,0,14.97
463,Sao Filipe,CV,2022-02-13 04:20:35,14.8961,-24.4956,76.95,49,100,18.9
464,Kaitangata,NZ,2022-02-13 04:20:36,-46.2817,169.8464,55.92,73,100,10.74
465,Saint-Ambroise,CA,2022-02-13 04:20:37,48.5501,-71.3324,-8.1,90,44,7.67
466,Cabedelo,BR,2022-02-13 04:20:37,-6.9811,-34.8339,79.47,78,60,7.9
467,Homer,US,2022-02-13 04:16:28,59.6425,-151.5483,33.76,89,100,4.61
468,Nantucket,US,2022-02-13 04:16:14,41.2835,-70.0995,44.71,74,0,8.05
469,Big Rapids,US,2022-02-13 04:18:36,43.6981,-85.4837,14.59,76,100,4.61
470,Kloulklubed,PW,2022-02-13 04:20:39,7.0419,134.2556,84.7,76,78,19.24
471,Borovoy,RU,2022-02-13 04:20:39,55.4333,86.0833,-8.32,77,0,4.47
472,Newport,GB,2022-02-13 04:20:40,51.5877,-2.9984,50.86,88,100,5.01
473,Sinnamary,GF,2022-02-13 04:20:40,5.3833,-52.95,75.61,90,76,8.19
474,Umm Lajj,SA,2022-02-13 04:20:40,25.0213,37.2685,64.33,27,0,15.64
475,Banjar,ID,2022-02-13 04:20:41,-8.19,114.9675,87.66,81,98,3.2
476,Potiskum,NG,2022-02-13 04:20:41,11.7091,11.0694,62.6,15,8,8.39
477,Kalmunai,LK,2022-02-13 04:20:42,7.4167,81.8167,77.22,86,100,6.78
478,Mehamn,NO,2022-02-13 04:20:43,71.0357,27.8492,23.02,76,78,13.27
479,Ancud,CL,2022-02-13 04:20:44,-41.8697,-73.8203,58.53,92,43,0.29
480,Tahe,CN,2022-02-13 04:20:44,52.3333,124.7333,2.17,74,100,5.21
481,Zhigansk,RU,2022-02-13 04:20:45,66.7697,123.3711,-22.16,98,94,5.37
482,Eidfjord,NO,2022-02-13 04:20:46,60.4675,7.0719,41.29,98,100,4.88
483,Shasta Lake,US,2022-02-13 04:20:46,40.6804,-122.3708,56.8,48,0,4.07
484,Neuquen,AR,2022-02-13 04:19:23,-38.9516,-68.0591,71.49,28,0,6.91
485,Georgiyevka,KZ,2022-02-13 04:20:47,43.0369,74.7114,26.64,93,100,4.47
486,Koudougou,BF,2022-02-13 04:20:47,12.25,-2.3667,70.5,12,3,6.46
487,Los Llanos De Aridane,ES,2022-02-13 04:20:00,28.6585,-17.9182,60.55,81,20,8.05
488,Avera,US,2022-02-13 04:20:48,33.194,-82.5271,57.7,67,100,5.32
489,Lang Son,VN,2022-02-13 04:19:22,21.8333,106.7333,50.29,95,100,6.8
490,Bar Harbor,US,2022-02-13 04:20:49,44.3876,-68.2039,38.01,53,0,11.99
491,Chifeng,CN,2022-02-13 04:20:49,42.2683,118.9636,12.76,65,100,9.13
492,Campbell River,CA,2022-02-13 04:17:23,50.0163,-125.2446,38.44,100,75,3.44
493,Zabid,YE,2022-02-13 04:20:50,14.1951,43.3152,74.43,77,94,4.9
494,Wyszkow,PL,2022-02-13 04:20:51,52.5928,21.4584,31.14,55,80,11.14
495,Noumea,NC,2022-02-13 04:20:51,-22.2763,166.4572,84.99,99,92,7.61
496,Ous,RU,2022-02-13 04:20:52,60.9058,61.5186,-6.41,100,99,3.96
497,Mahibadhoo,MV,2022-02-13 04:20:52,3.7833,72.9667,80.69,74,100,4.18
498,La Ronge,CA,2022-02-13 04:20:52,55.1001,-105.2842,-9.15,84,100,2.3
499,Kraljevo,RS,2022-02-13 04:20:53,43.7258,20.6894,26.6,100,0,2.3
500,Acajutla,SV,2022-02-13 04:20:53,13.5928,-89.8275,79.81,77,7,7.45
501,Shakawe,BW,2022-02-13 04:20:54,-18.3667,21.85,62.78,93,41,4.25
502,Terney,RU,2022-02-13 04:20:55,45.0503,136.6092,23.77,63,56,12.37
503,Karasburg,NA,2022-02-13 04:20:56,-28.0167,18.75,73.54,61,98,5.1
504,Scottsbluff,US,2022-02-13 04:21:56,41.8666,-103.6672,38.52,47,100,9.22
505,Sungairaya,ID,2022-02-13 04:21:56,0.7,108.9,84.61,70,66,2.08
506,Buchanan,LR,2022-02-13 04:21:57,5.8808,-10.0467,76.96,87,0,4.47
507,Te Anau,NZ,2022-02-13 04:21:58,-45.4167,167.7167,50.77,82,100,4.03
508,Natalinsk,RU,2022-02-13 04:21:58,56.4739,57.8698,18.48,96,100,5.21
509,Mamlyutka,KZ,2022-02-13 04:21:59,54.9375,68.5394,-3.98,97,100,4.0
510,Veraval,IN,2022-02-13 04:21:59,20.9,70.3667,73.15,28,2,4.5
511,Bandarbeyla,SO,2022-02-13 04:22:00,9.4942,50.8122,74.28,75,91,11.86
512,Rio Branco,BR,2022-02-13 04:22:00,-9.9747,-67.81,74.01,94,100,4.61
513,Bengkulu,ID,2022-02-13 04:22:01,-3.8004,102.2655,83.95,66,92,5.46
514,Touros,BR,2022-02-13 04:20:11,-5.1989,-35.4608,79.7,81,21,7.63
515,Kamien Pomorski,PL,2022-02-13 04:22:02,53.9685,14.7726,33.51,80,81,16.73
516,Ardabil,IR,2022-02-13 04:22:02,38.2498,48.2933,15.35,92,0,2.3
517,Crib Point,AU,2022-02-13 04:22:03,-38.35,145.2,91.38,40,75,13.42
518,Totma,RU,2022-02-13 04:22:03,59.9747,42.7642,21.74,93,100,7.4
519,Miri,MY,2022-02-13 04:22:04,4.4148,114.0089,87.94,66,40,2.3
520,Tautira,PF,2022-02-13 04:22:04,-17.7333,-149.15,86.0,74,54,13.71
521,Yumen,CN,2022-02-13 04:22:05,40.2833,97.2,25.93,46,100,1.66
522,Palasa,IN,2022-02-13 04:22:05,18.7667,84.4167,74.89,39,83,2.44
523,Karatuzskoye,RU,2022-02-13 04:22:06,53.6072,92.8667,-7.33,90,43,1.39
524,Elko,US,2022-02-13 04:22:07,41.0002,-115.5012,36.64,48,0,3.0
525,Kazanskaya,RU,2022-02-13 04:22:07,45.4106,40.4361,32.38,84,73,7.31
526,Citta Di Castello,IT,2022-02-13 04:22:07,43.4691,12.2305,40.26,85,49,4.34
527,Barsovo,RU,2022-02-13 04:22:08,61.1667,73.1667,-12.87,97,100,7.63
528,Neiafu,TO,2022-02-13 04:22:10,-18.65,-173.9833,84.88,74,20,11.5
529,Coahuayana,MX,2022-02-13 04:22:11,18.7333,-103.6833,72.81,68,29,2.21
530,San Rafael,AR,2022-02-13 04:22:11,-34.6177,-68.3301,63.84,33,0,6.78
531,Alta Floresta,BR,2022-02-13 04:21:30,-9.8756,-56.0861,69.57,97,100,0.69
532,Grand Baie,MU,2022-02-13 04:22:12,-20.0182,57.5802,81.45,77,25,8.99
533,Shelburne,CA,2022-02-13 04:22:13,44.0787,-80.2041,4.89,85,61,5.19
534,Ngunguru,NZ,2022-02-13 04:22:13,-35.6167,174.5,75.16,71,26,14.52
535,Flagstaff,US,2022-02-13 04:17:54,35.1981,-111.6513,44.26,25,0,1.86
536,Abu Zabad,SD,2022-02-13 04:22:14,12.35,29.25,59.88,20,5,12.17
537,Mantua,IT,2022-02-13 04:22:15,45.1667,10.7833,37.18,71,28,2.08
538,Vardo,NO,2022-02-13 04:22:15,70.3705,31.1107,24.78,72,1,17.16
539,Santa Cruz,BO,2022-02-13 04:21:22,-17.8,-63.1667,69.26,78,80,13.8
540,Murgab,TM,2022-02-13 04:22:16,37.4966,61.9714,42.67,65,0,6.91
541,Lavrentiya,RU,2022-02-13 04:22:16,65.5833,-171.0,-14.24,92,8,6.26
542,Olga,RU,2022-02-13 04:22:18,43.7444,135.2892,24.17,43,42,13.15
543,Lazaro Cardenas,MX,2022-02-13 04:22:18,17.9583,-102.2,75.72,58,3,2.64
544,Baykit,RU,2022-02-13 04:22:19,61.67,96.37,-2.25,96,56,2.26
545,Golden,US,2022-02-13 04:22:19,39.7555,-105.2211,32.68,70,0,1.99
546,Darhan,MN,2022-02-13 04:22:20,49.4867,105.9228,-9.76,91,98,1.25
547,Shimoda,JP,2022-02-13 04:22:20,34.6667,138.95,46.76,91,100,8.9
548,Pastavy,BY,2022-02-13 04:22:22,55.1168,26.8326,24.78,83,39,11.59
549,Birjand,IR,2022-02-13 04:22:22,32.8663,59.2211,43.27,75,75,4.61
550,Kharp,RU,2022-02-13 04:22:23,66.8014,65.8081,-12.28,99,100,3.02
551,Cockburn Town,TC,2022-02-13 04:21:27,21.4612,-71.1419,77.36,80,0,21.81
552,Antofagasta,CL,2022-02-13 04:22:24,-23.65,-70.4,65.48,79,19,2.75
553,Kilindoni,TZ,2022-02-13 04:23:25,-7.9139,39.6668,78.31,82,100,5.91
554,Marienburg,PL,2022-02-13 04:23:25,54.0359,19.0266,31.66,68,81,13.78
555,Dryden,CA,2022-02-13 04:23:25,49.7833,-92.7503,-18.11,76,0,4.61
556,Salinopolis,BR,2022-02-13 04:23:26,-0.6136,-47.3561,78.19,87,96,8.21
557,Jalu,LY,2022-02-13 04:22:49,29.0331,21.5482,51.04,51,0,3.53
558,Svetlogorsk,BY,2022-02-13 04:23:27,52.6333,29.7333,25.5,84,49,8.5
559,Little Current,CA,2022-02-13 04:23:27,45.9793,-81.9248,-5.75,86,98,5.86
560,Chardara,KZ,2022-02-13 04:23:28,41.2547,67.9692,38.91,65,99,4.18
561,Wanaka,NZ,2022-02-13 04:19:32,-44.7,169.15,54.1,60,100,4.0
562,Katherine,AU,2022-02-13 04:23:29,-14.4667,132.2667,95.32,49,40,4.61
563,Rio Gallegos,AR,2022-02-13 04:22:32,-51.6226,-69.2181,57.25,51,0,18.41
564,Allapalli,IN,2022-02-13 04:23:29,19.4167,80.0667,74.21,20,42,2.3
565,Khutar,IN,2022-02-13 04:23:30,28.2,80.2833,59.58,58,0,0.34
566,Foindu,SL,2022-02-13 04:23:30,7.4108,-11.5422,71.73,99,24,1.16
567,Virginia Beach,US,2022-02-13 04:19:59,36.8529,-75.978,54.03,68,32,8.28
568,Usinsk,RU,2022-02-13 04:23:32,65.9939,57.5281,8.17,95,100,14.61
569,Cape Canaveral,US,2022-02-13 04:23:33,28.4058,-80.6048,70.05,85,20,4.61
570,Kodinsk,RU,2022-02-13 04:23:34,58.6881,99.1844,-3.62,90,51,3.13
571,Macherla,IN,2022-02-13 04:23:34,16.4833,79.4333,75.52,64,87,4.0
572,Prince George,CA,2022-02-13 04:20:51,53.9166,-122.753,40.44,59,75,12.66
573,Ust-Koksa,RU,2022-02-13 04:23:36,50.2696,85.6108,9.0,93,94,1.9
574,Boende,CD,2022-02-13 04:23:37,-0.2167,20.8667,70.66,92,100,2.77
575,Zelenogorskiy,RU,2022-02-13 04:23:37,55.0333,87.0,-8.88,81,6,2.66
576,Dunedin,NZ,2022-02-13 04:20:58,-45.8742,170.5036,54.81,70,100,15.01
577,Shingu,JP,2022-02-13 04:23:39,33.7333,135.9833,44.91,64,99,9.28
578,Mareeba,AU,2022-02-13 04:23:40,-17.0,145.4333,85.48,61,31,7.94
579,Yadrin,RU,2022-02-13 04:23:40,55.9405,46.2062,9.3,96,91,7.7
580,Abadan,IR,2022-02-13 04:23:41,30.3392,48.3043,51.75,82,0,6.91
581,Bocaiuva,BR,2022-02-13 04:23:41,-17.1078,-43.815,73.11,96,78,3.44
582,Vrangel,RU,2022-02-13 04:23:42,42.7297,133.0839,23.2,37,0,10.87
